name,datetime,block_ix,trial_ix,sound_x,sound_y,reversed,category,similarity,notes,repeat
Jesse,2016-11-02 15:41:02.738000,2,119,71,197,1,tear,4,None,0
Jesse,2016-11-02 15:41:02.738000,2,124,482,500,1,tear,6,None,0
Jesse,2016-11-02 15:41:02.738000,2,126,140,225,1,tear,1,None,0
Jesse,2016-11-02 15:41:02.738000,2,131,196,243,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,132,145,196,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,133,292,304,1,tear,1,None,0
Jesse,2016-11-02 15:41:02.738000,2,137,211,233,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,138,204,206,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,139,507,552,0,tear,7,None,0
Jesse,2016-11-02 15:41:02.738000,2,140,308,394,1,tear,5,None,0
Jesse,2016-11-02 15:41:02.738000,2,142,447,519,0,tear,6,None,0
Jesse,2016-11-02 15:41:02.738000,2,153,86,185,1,tear,5,None,0
Jesse,2016-11-02 15:41:02.738000,2,156,185,238,0,tear,7,None,0
Jesse,2016-11-02 15:41:02.738000,2,158,335,420,1,tear,3,None,0
Skye,2016-11-07 14:52:30.934000,1,5,315,364,0,water,6,None,0
Skye,2016-11-07 14:52:30.934000,1,7,536,541,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,1,11,492,515,1,water,5,None,0
Skye,2016-11-07 14:52:30.934000,1,14,92,184,0,water,6,None,0
Skye,2016-11-07 14:52:30.934000,1,31,112,173,1,water,3,None,0
Skye,2016-11-07 14:52:30.934000,1,32,410,442,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,1,36,52,183,1,water,3,None,0
Skye,2016-11-07 14:52:30.934000,1,44,209,253,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,1,46,465,511,0,water,4,None,0
Skye,2016-11-07 14:52:30.934000,1,48,347,466,0,water,7,None,0
Skye,2016-11-07 14:52:30.934000,1,49,73,234,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,1,59,414,487,0,water,3,None,0
Skye,2016-11-07 14:52:30.934000,1,68,274,359,0,water,2,None,0
Skye,2016-11-07 14:52:30.934000,1,69,88,179,1,water,1,None,0
Skye,2016-11-07 14:52:30.934000,1,70,501,506,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,1,72,310,369,0,water,2,None,0
Skye,2016-11-07 14:52:30.934000,1,74,363,501,0,water,7,None,0
Skye,2016-11-07 14:52:30.934000,2,80,231,315,1,water,1,None,0
Skye,2016-11-07 14:52:30.934000,2,83,50,165,1,water,1,None,0
Skye,2016-11-07 14:52:30.934000,2,86,441,465,1,water,2,None,0
Skye,2016-11-07 14:52:30.934000,2,88,504,531,0,water,4,None,0
Skye,2016-11-07 14:52:30.934000,2,93,161,300,0,water,4,None,0
Skye,2016-11-07 14:52:30.934000,2,95,300,386,0,water,2,None,0
Skye,2016-11-07 14:52:30.934000,2,100,386,492,1,water,5,None,0
Skye,2016-11-07 14:52:30.934000,2,102,137,231,0,water,4,None,0
Skye,2016-11-07 14:52:30.934000,2,103,340,363,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,2,107,312,381,1,water,5,None,0
Skye,2016-11-07 14:52:30.934000,2,113,115,264,0,water,5,None,0
Skye,2016-11-07 14:52:30.934000,2,116,372,448,1,water,2,None,0
Skye,2016-11-07 14:52:30.934000,2,119,403,455,0,water,3,None,0
Skye,2016-11-07 14:52:30.934000,2,121,95,228,1,water,5,None,0
Skye,2016-11-07 14:52:30.934000,2,124,359,479,0,water,3,None,0
Skye,2016-11-07 14:52:30.934000,2,126,64,258,0,water,1,None,0
Skye,2016-11-07 14:52:30.934000,2,128,279,414,1,water,2,None,0
Skye,2016-11-07 14:52:30.934000,2,135,303,353,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,2,136,459,564,0,water,6,None,0
Skye,2016-11-07 14:52:30.934000,2,150,200,285,0,water,6,None,0
Skye,2016-11-07 14:52:30.934000,3,153,240,267,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,3,154,397,497,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,3,156,375,504,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,3,158,381,476,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,3,159,295,375,1,water,2,None,0
Skye,2016-11-07 14:52:30.934000,3,160,173,295,1,water,1,None,0
Skye,2016-11-07 14:52:30.934000,3,163,351,485,0,water,1,None,0
Skye,2016-11-07 14:52:30.934000,3,165,224,249,1,water,3,None,0
Skye,2016-11-07 14:52:30.934000,3,166,249,303,0,water,3,None,0
Skye,2016-11-07 14:52:30.934000,3,167,58,200,0,water,4,None,0
Skye,2016-11-07 14:52:30.934000,3,168,353,459,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,3,170,253,326,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,3,173,165,327,1,water,2,None,0
Skye,2016-11-07 14:52:30.934000,3,174,369,421,0,water,1,None,0
Skye,2016-11-07 14:52:30.934000,3,176,343,372,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,3,177,179,291,0,water,1,None,0
Skye,2016-11-07 14:52:30.934000,3,179,285,351,1,water,1,None,0
Skye,2016-11-07 14:52:30.934000,3,180,246,340,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,3,182,183,337,0,water,6,None,0
Skye,2016-11-07 14:52:30.934000,4,224,220,536,0,water,3,None,0
Skye,2016-11-07 14:52:30.934000,4,227,485,563,0,water,5,None,0
Skye,2016-11-07 14:52:30.934000,4,234,364,555,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,4,236,289,397,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,4,237,267,289,1,water,6,None,0
Skye,2016-11-07 14:52:30.934000,4,240,258,279,0,water,3,None,0
Skye,2016-11-07 14:52:30.934000,4,246,272,347,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,4,247,228,272,0,water,6,None,0
Skye,2016-11-07 14:52:30.934000,4,249,291,403,0,water,2,None,0
Skye,2016-11-07 14:52:30.934000,4,253,246,343,1,water,7,None,0
Skye,2016-11-07 14:52:30.934000,4,254,264,310,0,water,1,None,0
Skye,2016-11-07 14:52:30.934000,4,256,234,274,0,water,2,None,0
Skye,2016-11-07 14:52:30.934000,4,260,153,161,1,water,2,None,0
Skye,2016-11-07 14:52:30.934000,4,267,327,441,0,water,2,None,0
Skye,2016-11-07 14:52:30.934000,4,275,214,246,0,water,1,None,0
Skye,2016-11-07 14:52:30.934000,4,296,476,534,1,water,3,None,0
Skye,2016-11-07 14:52:30.934000,4,299,184,312,0,water,5,None,0
Skye,2016-11-07 14:52:30.934000,4,302,337,410,0,water,6,None,0
Skye,2016-11-07 15:05:37.830000,1,1,91,163,1,tear,-1,did not hear the first sound,0
Skye,2016-11-07 15:05:37.830000,1,2,155,254,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,1,6,413,433,1,tear,4,None,0
Skye,2016-11-07 15:05:37.830000,1,7,140,225,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,1,18,176,282,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,1,24,407,447,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,1,31,100,155,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,1,35,335,420,1,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,1,37,467,490,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,1,38,472,510,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,1,42,243,328,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,1,44,268,335,0,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,1,47,98,211,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,1,48,450,530,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,1,50,211,233,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,1,51,51,216,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,1,53,535,559,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,1,55,339,398,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,1,56,238,302,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,1,60,292,304,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,62,503,522,1,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,2,63,86,185,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,64,185,238,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,2,65,319,385,0,tear,7,None,0
Skye,2016-11-07 15:05:37.830000,2,66,367,503,1,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,2,69,138,217,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,71,346,417,1,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,2,72,260,346,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,2,73,349,382,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,2,75,382,439,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,2,76,439,527,0,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,2,81,114,189,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,82,447,519,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,2,83,248,339,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,2,86,196,243,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,87,510,560,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,88,370,472,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,90,222,292,0,tear,4,None,0
Skye,2016-11-07 15:05:37.830000,2,92,316,376,0,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,2,94,206,280,0,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,2,95,308,394,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,2,96,250,308,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,2,97,424,535,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,2,99,398,467,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,101,296,407,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,2,110,225,269,1,tear,7,None,0
Skye,2016-11-07 15:05:37.830000,2,113,481,495,0,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,2,115,320,408,0,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,3,136,444,543,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,138,302,390,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,140,486,537,0,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,3,141,328,373,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,142,217,268,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,3,146,216,248,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,3,147,254,354,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,149,287,298,1,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,3,150,229,349,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,3,151,436,481,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,3,153,271,296,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,3,155,417,454,0,tear,4,None,0
Skye,2016-11-07 15:05:37.830000,3,156,280,316,0,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,3,157,181,250,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,158,71,197,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,159,110,176,0,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,3,160,282,356,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,161,356,413,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,3,164,482,500,1,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,4,170,269,320,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,4,173,408,482,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,4,175,298,436,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,178,394,458,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,4,179,458,507,0,tear,7,None,0
Skye,2016-11-07 15:05:37.830000,4,181,507,552,1,tear,7,None,0
Skye,2016-11-07 15:05:37.830000,4,182,204,206,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,187,376,424,0,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,4,189,304,370,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,191,145,196,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,192,373,450,0,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,4,193,54,167,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,194,167,287,1,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,196,135,222,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,197,530,567,0,tear,4,None,0
Skye,2016-11-07 15:05:37.830000,4,198,197,271,0,tear,4,None,0
Skye,2016-11-07 15:05:37.830000,4,200,269,319,0,tear,7,None,0
Skye,2016-11-07 15:05:37.830000,4,201,390,444,0,tear,1,None,0
Skye,2016-11-07 15:05:37.830000,4,205,189,260,1,tear,2,None,0
Skye,2016-11-07 15:05:37.830000,4,207,420,486,0,tear,3,None,0
Skye,2016-11-07 15:05:37.830000,4,228,354,367,1,tear,4,None,0
Skye,2016-11-07 15:05:37.830000,4,231,59,175,1,tear,5,None,0
Skye,2016-11-07 15:05:37.830000,4,232,175,229,1,tear,6,None,0
Skye,2016-11-07 15:05:37.830000,4,238,62,181,1,tear,4,None,0
Skye,2016-11-07 15:19:57.433000,1,2,247,330,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,1,3,409,484,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,1,5,322,392,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,1,10,430,561,1,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,1,11,380,473,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,1,12,494,525,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,1,13,177,236,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,1,14,387,488,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,1,17,53,187,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,1,19,227,283,1,zipper,1,None,0
Skye,2016-11-07 15:19:57.433000,1,20,117,198,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,1,21,198,223,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,1,22,223,338,1,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,1,23,218,342,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,1,24,290,387,1,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,1,25,345,440,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,1,26,139,146,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,1,27,477,521,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,1,29,371,508,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,1,30,203,213,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,1,31,332,412,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,1,33,182,276,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,2,35,244,350,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,2,38,236,325,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,2,39,55,203,0,zipper,1,None,0
Skye,2016-11-07 15:19:57.433000,2,40,357,456,1,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,2,41,366,468,1,zipper,7,None,0
Skye,2016-11-07 15:19:57.433000,2,42,257,294,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,2,45,237,299,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,47,174,257,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,2,48,306,422,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,2,49,273,306,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,2,50,154,241,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,51,241,322,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,2,52,294,366,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,57,118,158,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,2,58,330,409,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,2,59,360,505,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,60,505,532,0,zipper,1,None,0
Skye,2016-11-07 15:19:57.433000,2,61,276,352,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,2,64,418,477,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,65,103,182,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,2,66,207,247,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,67,132,202,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,2,68,212,313,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,2,69,318,371,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,3,74,113,174,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,80,141,177,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,84,105,150,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,3,86,187,227,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,3,87,65,207,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,88,158,244,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,3,90,350,374,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,91,374,430,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,92,288,360,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,3,93,391,435,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,3,94,265,290,1,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,3,95,90,193,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,96,162,255,0,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,3,98,283,415,0,zipper,1,None,0
Skye,2016-11-07 15:19:57.433000,3,99,338,377,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,3,100,182,275,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,3,101,166,273,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,3,102,488,565,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,3,103,299,357,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,104,352,418,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,4,105,508,517,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,4,106,213,318,0,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,4,108,275,345,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,4,109,456,512,0,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,4,110,146,218,1,zipper,3,None,0
Skye,2016-11-07 15:19:57.433000,4,111,113,539,1,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,4,112,539,540,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,4,113,440,494,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,115,60,191,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,118,462,499,1,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,119,150,262,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,120,262,332,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,121,422,462,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,123,191,237,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,125,94,162,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,126,89,154,1,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,127,342,443,0,zipper,1,None,0
Skye,2016-11-07 15:19:57.433000,4,128,443,461,1,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,4,130,193,265,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,131,325,380,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,135,484,528,0,zipper,5,None,0
Skye,2016-11-07 15:19:57.433000,4,137,313,391,1,zipper,2,None,0
Skye,2016-11-07 15:19:57.433000,4,138,202,212,0,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,143,392,453,1,zipper,6,None,0
Skye,2016-11-07 15:19:57.433000,4,144,255,288,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,4,146,435,557,1,zipper,4,None,0
Skye,2016-11-07 15:19:57.433000,4,147,70,166,0,zipper,1,None,0
Skye,2016-11-07 15:33:09.177000,1,1,87,266,0,glass,4,None,0
Skye,2016-11-07 15:33:09.177000,1,2,56,235,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,1,3,355,399,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,1,4,388,396,0,glass,4,None,0
Skye,2016-11-07 15:33:09.177000,1,5,159,178,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,1,6,406,496,1,glass,3,None,0
Skye,2016-11-07 15:33:09.177000,1,7,365,429,0,glass,4,None,0
Skye,2016-11-07 15:33:09.177000,1,8,314,336,1,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,1,9,368,438,0,glass,4,None,0
Skye,2016-11-07 15:33:09.177000,1,10,172,301,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,2,11,475,538,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,2,12,464,520,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,2,13,301,361,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,2,14,423,460,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,2,15,226,355,1,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,2,16,336,445,0,glass,2,None,0
Skye,2016-11-07 15:33:09.177000,2,17,449,475,1,glass,2,None,0
Skye,2016-11-07 15:33:09.177000,2,18,178,365,0,glass,7,None,0
Skye,2016-11-07 15:33:09.177000,2,19,263,324,0,glass,7,None,0
Skye,2016-11-07 15:33:09.177000,2,20,379,406,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,2,21,277,314,0,glass,2,None,0
Skye,2016-11-07 15:33:09.177000,2,22,533,566,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,2,23,284,321,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,2,24,427,471,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,2,25,358,411,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,2,26,411,491,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,3,27,116,307,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,3,28,199,368,1,glass,4,None,0
Skye,2016-11-07 15:33:09.177000,3,29,321,427,1,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,3,30,396,464,0,glass,4,None,0
Skye,2016-11-07 15:33:09.177000,3,31,256,358,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,3,32,399,498,0,glass,1,None,0
Skye,2016-11-07 15:33:09.177000,3,33,210,232,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,3,34,348,449,0,glass,1,None,0
Skye,2016-11-07 15:33:09.177000,4,35,361,423,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,36,438,489,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,37,491,549,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,4,38,460,554,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,39,136,199,1,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,4,40,111,305,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,41,496,502,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,42,63,251,0,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,43,307,348,0,glass,5,None,0
Skye,2016-11-07 15:33:09.177000,4,44,483,524,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,45,429,483,1,glass,1,None,0
Skye,2016-11-07 15:33:09.177000,4,46,101,284,0,glass,7,None,0
Skye,2016-11-07 15:33:09.177000,4,47,471,533,1,glass,6,None,0
Skye,2016-11-07 15:33:09.177000,4,48,266,388,1,glass,3,None,0
